subject,file,link,lineno,LEC,DNC,NCT,experience-based,statistics-based,tuning machine,smell
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L146,146,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L150,150,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L151,151,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L163,163,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L167,167,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L168,168,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L171,171,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L172,172,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L180,180,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L184,184,2,2,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L189,189,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L189,189,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L195,195,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L196,196,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L202,202,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L214,214,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L215,215,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L216,216,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L217,217,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L218,218,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L219,219,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L220,220,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L221,221,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L222,222,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L236,236,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L241,241,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L247,247,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L248,248,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L250,250,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L251,251,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L252,252,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L253,253,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L254,254,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L255,255,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L255,255,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L256,256,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/driver.py,https://github.com/karpathy/neuraltalk/blame/master/driver.py#L256,256,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L32,32,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L35,35,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L36,36,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L37,37,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L39,39,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L39,39,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L40,40,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L44,44,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L45,45,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L46,46,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L49,49,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L55,55,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L65,65,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L65,65,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L66,66,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L66,66,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L69,69,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L70,70,2,2,1,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L74,74,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L74,74,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L77,77,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L78,78,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L79,79,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L79,79,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L80,80,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L81,81,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L81,81,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L82,82,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L91,91,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L92,92,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L93,93,2,2,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/predict_on_images.py,https://github.com/karpathy/neuraltalk/blame/master/predict_on_images.py#L93,93,2,2,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L42,42,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L43,43,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L43,43,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L58,58,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L58,58,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L59,59,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L59,59,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L59,59,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L61,61,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L67,67,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L74,74,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L76,76,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L83,83,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L86,86,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L92,92,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L92,92,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/python_features/extract_features.py,https://github.com/karpathy/neuraltalk/blame/master/python_features/extract_features.py#L111,111,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L35,35,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L35,35,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L37,37,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L37,37,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L41,41,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L42,42,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L43,43,1,1,,0,0,0,False
neural-talk,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/neural-talk/imagernn/solver.py,https://github.com/karpathy/neuraltalk/blame/master/imagernn/solver.py#L50,50,1,1,,0,0,0,False
