subject,file,link,lineno,LMC,experience-based,statistics-based,tuning machine,smell
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L208,208,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L212,212,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L299,299,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L300,300,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L302,302,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L304,304,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L305,305,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L307,307,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L308,308,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L332,332,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L333,333,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L348,348,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L350,350,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L366,366,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L366,366,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L367,367,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L371,371,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/mask/mask.py,https://github.com/deepfakes/faceswap/blame/master/tools/mask/mask.py#L377,377,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L38,38,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L50,50,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L55,55,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L57,57,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L59,59,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L69,69,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L85,85,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L87,87,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L89,89,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L151,151,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L161,161,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L167,167,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L167,167,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L168,168,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L171,171,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L174,174,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L176,176,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L177,177,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L179,179,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L183,183,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L184,184,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L185,185,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L188,188,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L191,191,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L191,191,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L194,194,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L195,195,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L195,195,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L198,198,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L199,199,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L199,199,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L202,202,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L203,203,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L203,203,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L206,206,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L209,209,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L210,210,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L214,214,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L215,215,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L216,216,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L222,222,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L223,223,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L224,224,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L227,227,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L229,229,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L230,230,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L233,233,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L234,234,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L238,238,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L240,240,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L241,241,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L241,241,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L242,242,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L243,243,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L243,243,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L244,244,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L245,245,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L245,245,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L248,248,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L249,249,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L250,250,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L252,252,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L252,252,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L255,255,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L256,256,3,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L257,257,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L258,258,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L259,259,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L268,268,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L268,268,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L271,271,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L282,282,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L283,283,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L286,286,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L287,287,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L288,288,2,0,0,0,False
faceswap,/Users/joaocorreia/PycharmProjects/Pysmell/pysmell/subjects/faceswap/tools/effmpeg/effmpeg.py,https://github.com/deepfakes/faceswap/blame/master/tools/effmpeg/effmpeg.py#L289,289,2,0,0,0,False
